person-id,camera,tracklet,Tops.c,Bottoms.c,Age,Tops.l,Bottoms.l,shoulder bag,backpack,hat,handbag,hair,gender,Bottoms.t
223,3,5,5,0,1,1,1,0,0,0,1,1,0,1
223,6,20,5,0,1,1,1,0,0,0,1,1,0,1
223,5,15,5,0,1,1,1,0,0,0,1,1,0,1
224,3,14,3,0,1,1,1,0,1,0,1,0,0,1
224,1,4,2,0,1,1,1,0,1,0,1,0,0,1
224,1,2,2,0,1,1,1,0,1,0,0,0,0,1
224,2,6,2,0,1,1,1,0,1,0,0,0,0,1
224,2,7,2,0,1,1,1,0,1,0,0,0,0,1
224,6,21,3,0,1,1,1,0,1,0,1,0,0,1
224,6,17,2,0,1,1,1,0,1,0,0,0,0,1
224,6,22,2,0,1,1,1,0,1,0,0,0,0,1
224,2,10,2,0,1,1,1,0,1,0,1,0,0,1
224,3,15,2,0,1,1,1,0,1,0,1,0,0,1
224,3,11,2,0,1,1,1,0,1,0,0,0,0,1
224,2,9,2,0,1,1,1,0,1,0,1,0,0,1
224,6,19,3,0,1,1,1,0,1,0,0,0,0,1
224,5,16,2,0,1,1,1,0,1,0,1,0,0,1
224,2,8,2,0,1,1,1,0,1,0,0,0,0,1
224,6,23,3,0,1,1,1,0,1,0,1,0,0,1
224,1,3,2,0,1,1,1,0,1,0,0,0,0,1
224,3,13,2,0,1,1,1,0,1,0,0,0,0,1
224,6,18,2,0,1,1,1,0,1,0,0,0,0,1
224,6,27,2,0,1,1,1,0,1,0,1,0,0,1
224,1,1,2,0,1,1,1,0,1,0,0,0,0,1
224,3,12,2,0,1,1,1,0,1,0,0,0,0,1
224,6,25,2,0,1,1,1,0,1,0,0,0,0,1
224,6,24,2,0,1,1,1,0,1,0,1,0,0,1
224,6,26,2,0,1,1,1,0,1,0,1,0,0,1
224,6,20,2,0,1,1,1,0,1,0,0,0,0,1
224,1,5,2,0,1,1,1,0,1,0,0,0,0,1
225,1,8,5,0,1,1,1,0,0,0,0,1,1,0
225,5,15,5,0,1,1,1,0,0,0,0,1,1,0
225,2,9,5,0,1,1,1,0,0,0,0,1,1,0
225,6,16,5,0,1,1,1,0,0,0,0,1,1,0
225,3,12,5,0,1,1,1,0,0,0,0,1,1,0
225,1,4,5,0,1,1,1,0,0,0,0,1,1,0
225,1,5,5,0,1,1,1,0,0,0,0,1,1,0
225,5,13,5,0,1,1,1,0,0,0,0,1,1,0
225,6,20,5,0,1,1,1,0,0,0,0,1,1,0
225,1,7,5,0,1,1,1,0,0,0,0,1,1,0
225,3,11,5,0,1,1,1,0,0,0,0,1,1,0
225,5,14,5,0,1,1,1,0,0,0,0,1,1,0
225,3,10,5,0,1,1,1,0,0,0,0,1,1,0
225,6,19,5,0,1,1,1,0,0,0,0,1,1,0
225,6,18,5,0,1,1,1,0,0,0,0,1,1,0
225,1,2,5,0,1,1,1,0,0,0,0,1,1,0
225,6,17,5,0,1,1,1,0,0,0,0,1,1,0
225,1,3,5,0,1,1,1,0,0,0,0,1,1,0
225,1,6,5,0,1,1,1,0,0,0,0,1,1,0
225,1,1,5,0,1,1,1,0,0,0,0,1,1,0
226,1,3,0,4,1,1,1,0,1,0,0,0,0,1
226,1,2,0,4,1,1,1,0,1,0,0,0,0,1
226,1,4,0,4,1,1,1,0,1,0,0,0,0,1
226,3,14,0,4,1,1,1,0,1,0,0,0,0,1
226,3,8,0,4,1,1,1,0,1,0,0,0,0,1
226,3,10,0,4,1,1,1,0,1,0,0,0,0,1
226,6,22,0,4,1,1,1,0,1,0,0,0,0,1
226,5,18,0,4,1,1,1,0,1,0,0,0,0,1
226,1,5,0,4,1,1,1,0,1,0,0,0,0,1
226,3,12,0,4,1,1,1,0,1,0,0,0,0,1
226,4,15,0,4,1,1,1,0,1,0,0,0,0,1
226,2,6,0,4,1,1,1,0,1,0,0,0,0,1
226,3,11,0,4,1,1,1,0,1,0,0,0,0,1
226,3,9,0,4,1,1,1,0,1,0,0,0,0,1
226,6,25,0,4,1,1,1,0,1,0,0,0,0,1
226,4,17,0,4,1,1,1,0,1,0,0,0,0,1
226,4,16,0,4,1,1,1,0,1,0,0,0,0,1
226,6,24,0,4,1,1,1,0,1,0,0,0,0,1
226,6,23,0,4,1,1,1,0,1,0,0,0,0,1
226,2,7,0,4,1,1,1,0,1,0,0,0,0,1
226,3,13,0,4,1,1,1,0,1,0,0,0,0,1
226,1,1,0,4,1,1,1,0,1,0,0,0,0,1
226,5,19,0,4,1,1,1,0,1,0,0,0,0,1
226,5,21,0,4,1,1,1,0,1,0,0,0,0,1
226,5,20,0,4,1,1,1,0,1,0,0,0,0,1
227,6,54,6,9,1,1,1,0,0,0,0,1,1,0
227,3,23,6,9,1,1,1,0,0,0,0,1,1,0
227,6,59,6,9,1,1,1,0,0,0,0,1,1,0
227,3,24,6,9,1,1,1,0,0,0,0,1,1,0
227,6,36,6,9,1,1,1,0,0,0,0,1,1,0
227,2,4,6,9,1,1,1,0,0,0,0,1,1,0
227,3,16,6,9,1,1,1,0,0,0,0,1,1,0
227,6,58,6,9,1,1,1,0,0,0,0,1,1,0
227,6,50,6,9,1,1,1,0,0,0,0,1,1,0
227,6,64,6,9,1,1,1,0,0,0,0,1,1,0
227,3,21,6,9,1,1,1,0,0,0,0,1,1,0
227,3,19,6,9,1,1,1,0,0,0,0,1,1,0
227,6,46,6,9,1,1,1,0,0,0,0,1,1,0
227,6,51,6,9,1,1,1,0,0,0,0,1,1,0
227,6,63,6,9,1,1,1,0,0,0,0,1,1,0
227,3,27,6,9,1,1,1,0,0,0,0,1,1,0
227,6,67,6,9,1,1,1,0,0,0,0,1,1,0
227,3,12,6,9,1,1,1,0,0,0,0,1,1,0
227,1,3,6,9,1,1,1,0,0,0,0,1,1,0
227,3,20,6,9,1,1,1,0,0,0,0,1,1,0
227,6,40,6,9,1,1,1,0,0,0,0,1,1,0
227,3,15,6,9,1,1,1,0,0,0,0,1,1,0
227,3,29,6,9,1,1,1,0,0,0,0,1,1,0
227,6,34,6,9,1,1,1,0,0,0,0,1,1,0
227,3,14,6,9,1,1,1,0,0,0,0,1,1,0
227,6,49,6,9,1,1,1,0,0,0,0,1,1,0
227,3,18,6,9,1,1,1,0,0,0,0,1,1,0
227,2,5,6,9,1,1,1,0,0,0,0,1,1,0
227,1,1,6,9,1,1,1,0,0,0,0,1,1,0
227,6,35,6,9,1,1,1,0,0,0,0,1,1,0
227,6,52,6,9,1,1,1,0,0,0,0,1,1,0
227,6,60,6,9,1,1,1,0,0,0,0,1,1,0
227,6,65,6,9,1,1,1,0,0,0,0,1,1,0
227,6,57,6,9,1,1,1,0,0,0,0,1,1,0
227,3,26,6,9,1,1,1,0,0,0,0,1,1,0
227,3,28,6,9,1,1,1,0,0,0,0,1,1,0
227,2,10,6,9,1,1,1,0,0,0,0,1,1,0
227,3,17,6,9,1,1,1,0,0,0,0,1,1,0
227,6,55,6,9,1,1,1,0,0,0,0,1,1,0
227,6,53,6,9,1,1,1,0,0,0,0,1,1,0
227,6,38,6,9,1,1,1,0,0,0,0,1,1,0
227,2,9,6,9,1,1,1,0,0,0,0,1,1,0
227,6,44,6,9,1,1,1,0,0,0,0,1,1,0
227,6,47,6,9,1,1,1,0,0,0,0,1,1,0
227,6,37,6,9,1,1,1,0,0,0,0,1,1,0
227,6,61,6,9,1,1,1,0,0,0,0,1,1,0
227,3,22,6,9,1,1,1,0,0,0,0,1,1,0
227,6,45,6,9,1,1,1,0,0,0,0,1,1,0
227,3,11,6,9,1,1,1,0,0,0,0,1,1,0
227,3,13,6,9,1,1,1,0,0,0,0,1,1,0
227,6,43,6,9,1,1,1,0,0,0,0,1,1,0
227,6,39,6,9,1,1,1,0,0,0,0,1,1,0
227,6,56,6,9,1,1,1,0,0,0,0,1,1,0
227,6,31,6,9,1,1,1,0,0,0,0,1,1,0
227,3,25,6,9,1,1,1,0,0,0,0,1,1,0
227,6,42,6,9,1,1,1,0,0,0,0,1,1,0
227,6,32,6,9,1,1,1,0,0,0,0,1,1,0
227,2,8,6,9,1,1,1,0,0,0,0,1,1,0
227,1,2,6,9,1,1,1,0,0,0,0,1,1,0
227,6,66,6,9,1,1,1,0,0,0,0,1,1,0
227,6,33,6,9,1,1,1,0,0,0,0,1,1,0
227,6,68,6,9,1,1,1,0,0,0,0,1,1,0
227,2,7,6,9,1,1,1,0,0,0,0,1,1,0
227,6,30,6,9,1,1,1,0,0,0,0,1,1,0
227,2,6,6,9,1,1,1,0,0,0,0,1,1,0
227,6,48,6,9,1,1,1,0,0,0,0,1,1,0
227,6,41,6,9,1,1,1,0,0,0,0,1,1,0
228,3,26,4,8,1,1,1,1,0,0,0,1,1,1
228,6,57,4,8,1,1,1,1,0,0,0,1,1,1
228,6,54,4,8,1,1,1,1,0,0,0,1,1,1
228,6,51,4,8,1,1,1,1,0,0,0,1,1,1
228,2,7,4,8,1,1,1,1,0,0,0,1,1,1
228,3,35,4,8,1,1,1,1,0,0,0,1,1,1
228,6,48,4,8,1,1,1,1,0,0,0,1,1,1
228,6,61,4,8,1,1,1,1,0,0,0,1,1,1
228,3,34,4,8,1,1,1,1,0,0,0,1,1,1
228,3,30,4,8,1,1,1,1,0,0,0,1,1,1
228,2,17,4,8,1,1,1,1,0,0,0,1,1,1
228,3,40,4,8,1,1,1,1,0,0,0,1,1,1
228,3,38,4,8,1,1,1,1,0,0,0,1,1,1
228,6,60,4,8,1,1,1,1,0,0,0,1,1,1
228,6,44,4,8,1,1,1,1,0,0,0,1,1,1
228,6,59,4,8,1,1,1,1,0,0,0,1,1,1
228,2,6,4,8,1,1,1,1,0,0,0,1,1,1
228,2,19,4,8,1,1,1,1,0,0,0,1,1,1
228,2,22,4,8,1,1,1,1,0,0,0,1,1,1
228,3,31,4,8,1,1,1,1,0,0,0,1,1,1
228,3,43,4,8,1,1,1,1,0,0,0,1,1,1
228,1,1,4,8,1,1,1,1,0,0,0,1,1,1
228,6,56,4,8,1,1,1,1,0,0,0,1,1,1
228,3,27,4,8,1,1,1,1,0,0,0,1,1,1
228,3,29,4,8,1,1,1,1,0,0,0,1,1,1
228,2,16,4,8,1,1,1,1,0,0,0,1,1,1
228,3,36,4,8,1,1,1,1,0,0,0,1,1,1
228,3,39,4,8,1,1,1,1,0,0,0,1,1,1
228,1,3,4,8,1,1,1,1,0,0,0,1,1,1
228,3,42,4,8,1,1,1,1,0,0,0,1,1,1
228,3,32,4,8,1,1,1,1,0,0,0,1,1,1
228,3,25,4,8,1,1,1,1,0,0,0,1,1,1
228,3,37,4,8,1,1,1,1,0,0,0,1,1,1
228,6,58,4,8,1,1,1,1,0,0,0,1,1,1
228,2,20,4,8,1,1,1,1,0,0,0,1,1,1
228,6,50,4,8,1,1,1,1,0,0,0,1,1,1
228,6,46,4,8,1,1,1,1,0,0,0,1,1,1
228,6,47,4,8,1,1,1,1,0,0,0,1,1,1
228,6,63,4,8,1,1,1,1,0,0,0,1,1,1
228,2,10,4,8,1,1,1,1,0,0,0,1,1,1
228,2,11,4,8,1,1,1,1,0,0,0,1,1,1
228,6,55,4,8,1,1,1,1,0,0,0,1,1,1
228,6,53,4,8,1,1,1,1,0,0,0,1,1,1
228,6,52,4,8,1,1,1,1,0,0,0,1,1,1
228,3,28,4,8,1,1,1,1,0,0,0,1,1,1
228,3,33,4,8,1,1,1,1,0,0,0,1,1,1
228,3,24,4,8,1,1,1,1,0,0,0,1,1,1
228,6,64,4,8,1,1,1,1,0,0,0,1,1,1
228,2,14,4,8,1,1,1,1,0,0,0,1,1,1
228,2,8,4,8,1,1,1,1,0,0,0,1,1,1
228,2,12,4,8,1,1,1,1,0,0,0,1,1,1
228,6,45,4,8,1,1,1,1,0,0,0,1,1,1
228,3,41,4,8,1,1,1,1,0,0,0,1,1,1
228,1,4,4,8,1,1,1,1,0,0,0,1,1,1
228,2,23,4,8,1,1,1,1,0,0,0,1,1,1
228,2,9,4,8,1,1,1,1,0,0,0,1,1,1
228,6,49,4,8,1,1,1,1,0,0,0,1,1,1
228,6,62,4,8,1,1,1,1,0,0,0,1,1,1
228,2,13,4,8,1,1,1,1,0,0,0,1,1,1
228,1,2,4,8,1,1,1,1,0,0,0,1,1,1
228,2,21,4,8,1,1,1,1,0,0,0,1,1,1
228,1,5,4,8,1,1,1,1,0,0,0,1,1,1
228,2,18,4,8,1,1,1,1,0,0,0,1,1,1
228,2,15,4,8,1,1,1,1,0,0,0,1,1,1
229,1,1,8,9,2,1,1,0,0,0,1,1,1,0
229,6,3,8,9,2,1,1,0,0,0,1,1,1,0
229,3,2,8,9,2,1,1,0,0,0,1,1,1,0
230,5,13,4,2,1,0,0,0,0,0,0,0,0,1
230,2,4,4,2,1,0,0,0,0,0,0,0,0,1
230,2,6,4,2,1,0,0,0,0,0,0,0,0,1
230,1,1,4,2,1,0,0,0,0,0,0,0,0,1
230,6,19,4,2,1,0,0,0,0,0,0,0,0,1
230,3,8,4,2,1,0,0,0,0,0,0,0,0,1
230,3,10,4,2,1,0,0,0,0,0,0,0,0,1
230,1,2,4,2,1,0,0,0,0,0,0,0,0,1
230,3,12,4,2,1,0,0,0,0,0,0,0,0,1
230,6,17,4,2,1,0,0,0,0,0,0,0,0,1
230,5,15,4,2,1,0,0,0,0,0,0,0,0,1
230,3,7,4,2,1,0,0,0,0,0,0,0,0,1
230,2,5,4,2,1,0,0,0,0,0,0,0,0,1
230,3,9,4,2,1,0,0,0,0,0,0,0,0,1
230,6,18,4,2,1,0,0,0,0,0,0,0,0,1
230,2,3,4,2,1,0,0,0,0,0,0,0,0,1
230,6,16,4,2,1,0,0,0,0,0,0,0,0,1
230,3,11,4,2,1,0,0,0,0,0,0,0,0,1
230,5,14,4,2,1,0,0,0,0,0,0,0,0,1
231,4,5,4,4,1,1,1,0,0,0,0,0,0,1
231,6,7,4,4,1,1,1,0,0,0,0,0,0,1
231,4,4,4,4,1,1,1,0,0,0,0,0,0,1
231,4,3,4,4,1,1,1,0,0,0,0,0,0,1
231,1,1,4,4,1,1,1,0,0,0,0,0,0,1
231,5,6,4,4,1,1,1,0,0,0,0,0,0,1
231,3,2,4,4,1,1,1,0,0,0,0,0,0,1
232,1,1,1,2,1,1,1,1,0,0,0,0,0,1
232,6,44,1,2,1,1,1,1,0,0,0,0,0,1
232,3,22,1,2,1,1,1,1,0,0,0,0,0,1
232,3,19,1,2,1,1,1,1,0,0,0,0,0,1
232,5,29,1,2,1,1,1,1,0,0,0,0,0,1
232,2,8,1,2,1,1,1,1,0,0,0,0,0,1
232,2,12,1,2,1,1,1,1,0,0,0,0,0,1
232,1,6,1,2,1,1,1,1,0,0,0,0,0,1
232,6,43,1,2,1,1,1,1,0,0,0,0,0,1
232,6,34,1,2,1,1,1,1,0,0,0,0,0,1
232,5,30,1,2,1,1,1,1,0,0,0,0,0,1
232,5,24,1,2,1,1,1,1,0,0,0,0,0,1
232,1,2,1,2,1,1,1,1,0,0,0,0,0,1
232,3,14,1,2,1,1,1,1,0,0,0,0,0,1
232,6,36,1,2,1,1,1,1,0,0,0,0,0,1
232,3,16,1,2,1,1,1,1,0,0,0,0,0,1
232,3,17,1,2,1,1,1,1,0,0,0,0,0,1
232,6,32,1,2,1,1,1,1,0,0,0,0,0,1
232,2,11,1,2,1,1,1,1,0,0,0,0,0,1
232,1,5,1,2,1,1,1,1,0,0,0,0,0,1
232,1,3,1,2,1,1,1,1,0,0,0,0,0,1
232,6,45,1,2,1,1,1,1,0,0,0,0,0,1
232,5,31,1,2,1,1,1,1,0,0,0,0,0,1
232,5,27,1,2,1,1,1,1,0,0,0,0,0,1
232,6,38,1,2,1,1,1,1,0,0,0,0,0,1
232,5,26,1,2,1,1,1,1,0,0,0,0,0,1
232,6,35,1,2,1,1,1,1,0,0,0,0,0,1
232,6,42,1,2,1,1,1,1,0,0,0,0,0,1
232,3,21,1,2,1,1,1,1,0,0,0,0,0,1
232,2,9,1,2,1,1,1,1,0,0,0,0,0,1
232,5,25,1,2,1,1,1,1,0,0,0,0,0,1
232,3,18,1,2,1,1,1,1,0,0,0,0,0,1
232,6,37,1,2,1,1,1,1,0,0,0,0,0,1
232,2,13,1,2,1,1,1,1,0,0,0,0,0,1
232,1,4,1,2,1,1,1,1,0,0,0,0,0,1
232,3,15,1,2,1,1,1,1,0,0,0,0,0,1
232,6,41,1,2,1,1,1,1,0,0,0,0,0,1
232,2,10,1,2,1,1,1,1,0,0,0,0,0,1
232,6,40,1,2,1,1,1,1,0,0,0,0,0,1
232,1,7,1,2,1,1,1,1,0,0,0,0,0,1
232,3,20,1,2,1,1,1,1,0,0,0,0,0,1
232,6,33,1,2,1,1,1,1,0,0,0,0,0,1
232,6,39,1,2,1,1,1,1,0,0,0,0,0,1
232,3,23,1,2,1,1,1,1,0,0,0,0,0,1
232,5,28,1,2,1,1,1,1,0,0,0,0,0,1
233,6,19,7,7,1,1,0,1,0,0,0,1,1,1
233,6,18,7,7,1,1,0,1,0,0,0,1,1,1
233,2,6,7,7,1,1,0,1,0,0,0,1,1,1
233,1,3,7,7,1,1,0,1,0,0,0,1,1,1
233,6,17,7,7,1,1,0,1,0,0,0,1,1,1
233,2,9,7,7,1,1,0,1,0,0,0,1,1,1
233,1,4,7,7,1,1,0,1,0,0,0,1,1,1
233,3,11,7,7,1,1,0,1,0,0,0,1,1,1
233,2,7,7,7,1,1,0,1,0,0,0,1,1,1
233,1,5,7,7,1,1,0,1,0,0,0,1,1,1
233,3,13,7,7,1,1,0,1,0,0,0,1,1,1
233,2,8,7,7,1,1,0,1,0,0,0,1,1,1
233,3,15,7,7,1,1,0,1,0,0,0,1,1,1
233,6,16,7,7,1,1,0,1,0,0,0,1,1,1
233,3,14,7,7,1,1,0,1,0,0,0,1,1,1
233,2,10,7,7,1,1,0,1,0,0,0,1,1,1
233,3,12,7,7,1,1,0,1,0,0,0,1,1,1
233,1,2,7,7,1,1,0,1,0,0,0,1,1,1
233,1,1,7,7,1,1,0,1,0,0,0,1,1,1
235,6,16,3,4,1,1,0,0,1,0,0,0,0,1
235,2,5,3,4,1,1,0,0,1,0,0,0,0,1
235,1,3,3,4,1,1,0,0,1,0,0,0,0,1
235,3,10,3,4,1,1,0,0,1,0,0,0,0,1
235,3,9,3,4,1,1,0,0,1,0,0,0,0,1
235,1,2,3,4,1,1,0,0,1,0,0,0,0,1
235,6,15,3,4,1,1,0,0,1,0,0,0,0,1
235,2,4,3,4,1,1,0,0,1,0,0,0,0,1
235,6,14,3,4,1,1,0,0,1,0,0,0,0,1
235,6,13,3,4,1,1,0,0,1,0,0,0,0,1
235,1,1,3,4,1,1,0,0,1,0,0,0,0,1
235,2,7,3,4,1,1,0,0,1,0,0,0,0,1
235,6,12,3,4,1,1,0,0,1,0,0,0,0,1
235,2,6,3,4,1,1,0,0,1,0,0,0,0,1
235,3,11,3,4,1,1,0,0,1,0,0,0,0,1
235,2,8,3,4,1,1,0,0,1,0,0,0,0,1
236,6,5,5,2,1,1,0,0,0,0,0,0,0,1
236,2,1,5,2,1,1,0,0,0,0,0,0,0,1
236,3,4,5,2,1,1,0,0,0,0,0,0,0,1
236,3,3,5,2,1,1,0,0,0,0,0,0,0,1
236,2,2,5,2,1,1,0,0,0,0,0,0,0,1
236,6,6,5,2,1,1,0,0,0,0,0,0,0,1
237,2,2,5,2,1,1,1,0,1,0,0,1,1,1
237,2,3,5,2,1,1,1,0,1,0,0,1,1,1
237,4,9,5,2,1,1,1,0,1,0,0,1,1,1
237,1,1,5,2,1,1,1,0,1,0,0,1,1,1
237,5,13,5,2,1,1,1,0,1,0,0,1,1,1
237,5,12,5,2,1,1,1,0,1,0,0,1,1,1
237,5,10,5,2,1,1,1,0,1,0,0,1,1,1
237,4,6,5,2,1,1,1,0,1,0,0,1,1,1
237,3,4,5,2,1,1,1,0,1,0,0,1,1,1
237,6,16,5,2,1,1,1,0,1,0,0,1,1,1
237,5,14,5,2,1,1,1,0,1,0,0,1,1,1
237,4,5,5,2,1,1,1,0,1,0,0,1,1,1
237,5,15,5,2,1,1,1,0,1,0,0,1,1,1
237,6,19,5,2,1,1,1,0,1,0,0,1,1,1
237,4,7,5,2,1,1,1,0,1,0,0,1,1,1
237,6,17,5,2,1,1,1,0,1,0,0,1,1,1
237,6,18,5,2,1,1,1,0,1,0,0,1,1,1
237,5,11,5,2,1,1,1,0,1,0,0,1,1,1
237,4,8,5,2,1,1,1,0,1,0,0,1,1,1
238,1,2,8,7,1,1,1,0,1,0,0,0,0,1
238,2,5,8,7,1,1,1,0,1,0,0,0,0,1
238,2,3,8,7,1,1,1,0,1,0,0,0,0,1
238,1,1,8,7,1,1,1,0,1,0,0,0,0,1
238,2,4,8,7,1,1,1,0,1,0,0,0,0,1
239,1,2,5,7,1,1,1,1,0,0,0,1,1,1
239,4,12,5,7,1,1,1,1,0,0,0,1,1,1
239,6,15,5,7,1,1,1,1,0,0,0,1,1,1
239,5,14,5,7,1,1,1,1,0,0,0,1,1,1
239,2,6,5,7,1,1,1,1,0,0,0,1,1,1
239,1,3,5,7,1,1,1,1,0,0,0,1,1,1
239,2,8,5,7,1,1,1,1,0,0,0,1,1,1
239,4,11,5,7,1,1,1,1,0,0,0,1,1,1
239,3,10,5,7,1,1,1,1,0,0,0,1,1,1
239,3,9,5,7,1,1,1,1,0,0,0,1,1,1
239,6,16,5,7,1,1,1,1,0,0,0,1,1,1
239,2,5,5,7,1,1,1,1,0,0,0,1,1,1
239,1,4,5,7,1,1,1,1,0,0,0,1,1,1
239,1,1,5,7,1,1,1,1,0,0,0,1,1,1
239,2,7,5,7,1,1,1,1,0,0,0,1,1,1
239,4,13,5,7,1,1,1,1,0,0,0,1,1,1
240,2,6,5,7,1,1,1,1,0,0,0,1,1,1
240,5,16,5,7,1,1,1,1,1,0,0,1,1,1
240,2,9,5,7,1,1,1,1,0,0,0,1,1,1
240,2,5,5,7,1,1,1,1,0,0,0,1,1,1
240,1,3,5,7,1,1,1,1,0,0,0,1,1,1
240,4,13,5,7,1,1,1,1,0,0,0,1,1,1
240,4,14,5,7,1,1,1,1,0,0,0,1,1,1
240,4,15,5,7,1,1,1,1,0,0,0,1,1,1
240,3,11,5,7,1,1,1,1,0,0,0,1,1,1
240,2,8,5,7,1,1,1,1,0,0,0,1,1,1
240,1,4,5,7,1,1,1,1,0,0,0,1,1,1
240,6,18,5,7,1,1,1,1,0,0,0,1,1,1
240,1,1,5,7,1,1,1,1,0,0,0,1,1,1
240,6,19,5,7,1,1,1,1,0,0,0,1,1,1
240,6,17,5,7,1,1,1,1,0,0,0,1,1,1
240,4,12,5,7,1,1,1,1,0,0,0,1,1,1
240,2,7,5,7,1,1,1,1,0,0,0,1,1,1
240,1,2,5,7,1,1,1,1,0,0,0,1,1,1
240,2,10,5,7,1,1,1,1,0,0,0,1,1,1
241,2,7,5,4,1,1,1,0,1,0,0,0,0,1
241,6,14,5,4,1,1,1,0,1,0,0,0,0,1
241,1,4,5,4,1,1,1,0,1,0,0,0,0,1
241,6,16,5,4,1,1,1,0,1,0,0,0,0,1
241,3,12,5,4,1,1,1,0,1,0,0,0,0,1
241,2,8,5,4,1,1,1,0,1,0,0,0,0,1
241,1,3,5,4,1,1,1,0,1,0,0,0,0,1
241,2,9,5,4,1,1,1,0,1,0,0,0,0,1
241,3,11,5,4,1,1,1,0,1,0,0,0,0,1
241,6,19,5,4,1,1,1,0,1,0,0,0,0,1
241,6,17,5,4,1,1,1,0,1,0,0,0,0,1
241,2,6,5,4,1,1,1,0,1,0,0,0,0,1
241,6,15,5,4,1,1,1,0,1,0,0,0,0,1
241,2,10,5,4,1,1,1,0,1,0,0,0,0,1
241,6,18,5,4,1,1,1,0,1,0,0,0,0,1
241,1,1,5,4,1,1,1,0,1,0,0,0,0,1
241,2,5,5,4,1,1,1,0,1,0,0,0,0,1
241,6,13,5,4,1,1,1,0,1,0,0,0,0,1
241,1,2,5,4,1,1,1,0,1,0,0,0,0,1
242,3,12,4,8,1,0,1,0,1,0,0,0,0,1
242,6,25,4,8,1,0,1,0,1,0,0,0,0,1
242,5,18,4,8,1,0,1,0,1,0,0,0,0,1
242,6,22,4,8,1,0,1,0,1,0,0,0,0,1
242,6,26,4,8,1,0,1,0,1,0,0,0,0,1
242,5,17,4,8,1,0,1,0,1,0,0,0,0,1
242,5,20,4,8,1,0,1,0,1,0,0,0,0,1
242,3,9,4,8,1,0,1,0,1,0,0,0,0,1
242,3,6,4,8,1,0,1,0,1,0,0,0,0,1
242,3,8,4,8,1,0,1,0,1,0,0,0,0,1
242,3,7,4,8,1,0,1,0,1,0,0,0,0,1
242,3,5,4,8,1,0,1,0,1,0,0,0,0,1
242,1,1,4,8,1,0,1,0,1,0,0,0,0,1
242,3,11,4,8,1,0,1,0,1,0,0,0,0,1
242,3,15,4,8,1,0,1,0,1,0,0,0,0,1
242,1,3,4,8,1,0,1,0,1,0,0,0,0,1
242,1,2,4,8,1,0,1,0,1,0,0,0,0,1
242,5,21,4,8,1,0,1,0,1,0,0,0,0,1
242,6,23,4,8,1,0,1,0,1,0,0,0,0,1
242,3,14,4,8,1,0,1,0,1,0,0,0,0,1
242,5,19,4,8,1,0,1,0,1,0,0,0,0,1
242,3,10,4,8,1,0,1,0,1,0,0,0,0,1
242,3,13,4,8,1,0,1,0,1,0,0,0,0,1
242,3,4,4,8,1,0,1,0,1,0,0,0,0,1
242,3,16,4,8,1,0,1,0,1,0,0,0,0,1
242,6,24,4,8,1,0,1,0,1,0,0,0,0,1
242,6,27,4,8,1,0,1,0,1,0,0,0,0,1
243,2,3,5,4,1,1,1,0,0,0,0,0,0,1
243,1,2,5,4,1,1,1,0,0,0,1,0,0,1
243,2,8,5,4,1,1,1,0,0,0,1,0,0,1
243,5,11,5,4,1,1,1,0,0,0,1,0,0,1
243,1,1,5,4,1,1,1,0,0,0,0,0,0,1
243,2,7,5,4,1,1,1,0,0,0,1,0,0,1
243,3,10,5,4,1,1,1,0,0,0,1,0,0,1
243,6,13,5,4,1,1,1,0,0,0,0,0,0,1
243,6,16,5,4,1,1,1,0,0,0,1,0,0,1
243,6,14,5,4,1,1,1,0,0,0,0,0,0,1
243,3,9,5,4,1,1,1,0,0,0,0,0,0,1
243,2,4,5,4,1,1,1,0,0,0,0,0,0,1
243,2,5,5,4,1,1,1,0,0,0,0,0,0,1
243,6,15,5,4,1,1,1,0,0,0,1,0,0,1
243,2,6,5,4,1,1,1,0,0,0,0,0,0,1
243,6,12,5,4,1,1,1,0,0,0,0,0,0,1
243,6,17,5,4,1,1,1,0,0,0,1,0,0,1
243,6,18,5,4,1,1,1,0,0,0,1,0,0,1
244,3,11,4,7,2,1,1,1,0,0,0,0,1,1
244,6,13,4,7,2,1,1,1,0,0,0,0,1,1
244,2,6,4,7,2,1,1,1,0,0,0,0,1,1
244,1,5,4,7,2,1,1,1,0,0,0,0,1,1
244,3,9,4,7,2,1,1,1,0,0,0,0,1,1
244,1,4,4,7,2,1,1,1,0,0,0,0,1,1
244,1,1,4,7,2,1,1,1,0,0,0,0,1,1
244,2,8,4,7,2,1,1,1,0,0,0,0,1,1
244,1,3,4,7,2,1,1,0,0,0,0,0,1,1
244,3,10,4,7,2,1,1,0,0,0,0,0,1,1
244,2,7,4,7,2,1,1,0,0,0,0,0,1,1
244,1,2,4,7,2,1,1,0,0,0,0,0,1,1
244,6,12,4,7,2,1,1,1,0,0,0,0,1,1
247,2,5,5,2,1,1,1,0,1,0,0,0,1,1
247,6,13,5,2,1,1,1,0,1,0,0,0,1,1
247,1,3,5,2,1,1,1,0,1,0,0,0,1,1
247,1,2,5,2,1,1,1,0,1,0,0,0,1,1
247,3,8,5,2,1,1,1,0,1,0,0,0,1,1
247,6,10,5,2,1,1,1,0,1,0,0,0,1,1
247,2,4,5,2,1,1,1,0,1,0,0,0,1,1
